,person_id,age,gender,employment_status,household_size,household_income,available_vehicles,industry,education,trip_purpose,start_time,primary_mode,duration_minutes,age_group,income_group,predicted_mode,predicted_duration,selection_reason,choice_weights
10,14696692661183092916,18,female,not_in_labor_force,4,19609,zero,not_working,k_12,work,15,walking,0-10,18-24,$10k-$50k,public_transit,20-30,"[""As someone in the 18-24 age group with no income and not in the labor force, I am more likely to rely on public transit due to limited personal transportation options and financial constraints. However, since I am not employed, my primary desire for work might not be as strong as someone who is working. Given the availability of public transit options in San Francisco, which is known for its extensive public transit system, I would lean towards using public transit. However, since I am not in the labor force, I may also consider walking if the distance is short. I also need to consider the cultural context of San Francisco, which is more bike-friendly than Cambridge, MA, so biking could be a viable option if the distance is appropriate. The duration choices vary, but I would prefer shorter durations if possible, as I may have other commitments or limited time. I would also consider the availability of bike lanes and public transit routes in San Francisco, which might affect my mode choice. Given the reference data, the most likely mode would be public transit with a duration of 20-30 minutes, followed by walking and biking for shorter distances.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.4}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
11,17243595094662745330,26,male,employed,2,260577,one,naics54,bachelors_degree,home,15,private_auto,0-10,25-34,$200k-$300k,private_auto,20-30,"[""As a 25-34 year-old with a bachelor's degree and an income of $200k-$300k, I likely prioritize convenience and time efficiency. In San Francisco, private_auto is the most common mode for this demographic, especially with a household size of 2 and one available vehicle. The duration for a typical commute is around 20-30 minutes, but since the target distance is unknown, I'll consider the most likely durations. Public_transit is less preferred in SF compared to Cambridge, MA, where it's more common. Walking and biking are less likely for longer distances, so I'll focus on private_auto and on_demand_auto. The duration choices are weighted based on typical travel times for these modes.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.35}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""20-30"", ""weight"": 0.25}, {""primary_mode"": ""on_demand_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""40-50"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
12,7972501111113019649,42,female,employed,1,66795,zero,naics31_33,some_college,shop,15,walking,0-10,35-44,$50k-$100k,private_auto,20-30,"[""As a 35-44 year old employed individual with some college education in San Francisco, I prioritize convenience and efficiency due to the city's dense urban environment. Walking is a common choice for short trips, but the lack of personal vehicles necessitates reliance on public transit or ride-sharing services. However, San Francisco's public transit system is less extensive compared to Cambridge, MA, which might influence mode choice. Given the target distance is unknown, I'll consider both short and medium duration options. The presence of bike lanes in SF makes biking a viable option, though weather conditions could affect this. On-demand auto services are popular for their flexibility, especially when public transit is less reliable."", ""The weight distribution reflects the likelihood of each mode based on the urban context and personal circumstances. Public transit and on-demand auto services are favored for their reliability in SF's transportation network. Walking and biking are considered for shorter distances, while longer trips might lean towards ride-sharing or other modes. The unknown target distance means I'll balance between immediate and more flexible options."", ""Considering the cultural context, San Francisco's tech-centric environment encourages the use of ride-sharing and on-demand services. However, the higher cost of these services might influence the preference for public transit. The lack of personal vehicles necessitates a stronger reliance on public transit or ride-sharing. The unknown distance complicates mode choice, so I'll distribute the weights to cover various scenarios."", ""The final weight distribution accounts for the urban density, cost of living, and transportation infrastructure differences between San Francisco and Cambridge. Public transit is a reliable option, while on-demand auto services offer flexibility. Walking and biking are practical for short distances, and other modes might be considered for specific needs. The unknown distance leads to a balanced approach, reflecting the diverse transportation options available in SF.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""on_demand_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""biking"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""other_travel_mode"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""20-30"", ""weight"": 0.05}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""40-50"", ""weight"": 0.05}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.05}]"
13,14763949716867062788,53,male,employed,2,257831,zero,naics61,advanced_degree,eat,11,walking,0-10,45-54,$200k-$300k,walking,0-10,"[""As a 45-54 year old with an advanced degree and $200k-$300k income, I would prefer reliable and efficient transportation options. San Francisco's public transit system is well-established but can be crowded during peak hours. Walking is feasible for short distances, but the weather and terrain can affect this. Biking is an option for shorter trips, but the hilly terrain and weather conditions might make it less appealing. Private auto is not an option due to no available vehicles. Other travel modes might include ride-sharing services which are common in SF."", ""Given the household size of 2 and being employed, the need for a quick and stress-free commute is important. Public transit with a duration of 10-20 minutes is a reasonable choice for moderate distances. Walking for 0-10 minutes is suitable for very short trips. Ride-sharing services (classified as 'other_travel_mode') could be a flexible option for varying distances and durations."", ""The cultural context in San Francisco prioritizes sustainability and public transit use, but the practicality of weather and infrastructure still plays a role. The weight distribution should reflect a balance between public transit for moderate distances, walking for short trips, and ride-sharing for flexibility."", ""Considering the reference data, the most likely choices are public transit with 10-20 minute durations, walking for 0-10 minutes, and other travel modes for varying durations. The weight distribution should reflect the likelihood of these choices based on the given data and cultural context.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""other_travel_mode"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}]"
14,5104314712835088722,21,male,employed,1,0,unknown_num_vehicles,naics54,some_college,work,6,walking,20-30,18-24,Under $10k,public_transit,20-30,"[""As a young, employed individual with a low income in San Francisco, I prioritize cost-effective and time-efficient transportation. Public transit is reliable and affordable, especially with the city's extensive bus and BART system. However, walking is common due to the short distances and walkable neighborhoods. Biking is also popular for short trips, though not everyone may prefer it. Private auto use is less common due to high costs and parking issues, but may be chosen for longer distances. I'll consider the duration and distance to decide the most suitable option.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""30-40"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}]"
15,12065962631916466091,67,female,employed,1,39789,zero,naics522130,high_school,eat,20,other_travel_mode,0-10,65+,$10k-$50k,walking,10-20,"[""I am 65+ with limited income and no car, so I rely on walking or public transit. San Francisco's walkability is good, but distances can be long. Public transit is reliable but may have limited hours. I prefer walking for short trips and public transit for longer distances. My education level and income suggest I might prioritize cost-effective options. Cultural differences between SF and Cambridge might affect transit usage, but I'll focus on local options.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""30-40"", ""weight"": 0.15}, {""primary_mode"": ""biking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
16,12751914771888147384,18,female,not_in_labor_force,1,0,unknown_num_vehicles,not_working,high_school,other_activity_type,11,walking,0-10,18-24,Under $10k,walking,0-10,"[""As a young adult with limited income and no employment, I prioritize cost-effective and accessible transportation options. San Francisco's walkability in certain neighborhoods makes walking a viable option, though not the most common. Public transit is widely used due to its affordability and the city's bike-friendly infrastructure, which aligns with the high weight on public transit and biking in the reference data. However, I might prefer shorter durations for convenience. While private auto use is less common among this demographic, it's still an option if needed. The reference data shows a higher weight on shorter durations, so I'll prioritize those.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.05}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.05}, {""primary_mode"": ""walking"", ""duration_minutes"": ""30-40"", ""weight"": 0.025}, {""primary_mode"": ""biking"", ""duration_minutes"": ""40-50"", ""weight"": 0.025}]"
17,5918183004216238851,58,female,not_in_labor_force,1,0,zero,not_working,advanced_degree,home,11,walking,10-20,55-64,Under $10k,walking,10-20,"[""As a person with an advanced degree and not in the labor force, I may have limited transportation options due to lack of income and vehicles. Walking is the most feasible option given my profile. However, in San Francisco, the walkability is generally good, so walking is a viable choice. The duration is likely to be short due to the short distance. On-demand auto is also an option if I can afford it, but it's less likely. Biking is possible if the distance is not too far, but the duration would be longer. I should prioritize walking for short trips and consider other modes for longer distances.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.4}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""on_demand_auto"", ""duration_minutes"": ""20-30"", ""weight"": 0.2}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
18,4761380013835909412,18,male,employed,1,0,unknown_num_vehicles,naics61,some_college,maintenance,13,walking,0-10,18-24,Under $10k,private_auto,10-20,"[""As a young, employed individual with some college education in San Francisco, I prioritize convenience and efficiency. Public transit is reliable here, but walking is common due to the city's walkable neighborhoods. Private auto use is less frequent compared to Cambridge due to parking challenges and public transit availability. Biking is popular in SF for short distances. I'll balance walking for nearby trips and public transit for longer distances.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.25}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
19,1848781247772650707,24,female,employed,1,17765,zero,naics61,bachelors_degree,eat,18,public_transit,20-30,18-24,$10k-$50k,walking,0-10,"[""As an employed individual in San Francisco with no available vehicles, walking is the most practical option due to the city's walkability and bike-friendly infrastructure. However, the presence of bike lanes and the weather can influence the choice between walking and biking."", ""Given the time of day (6 PM), the likelihood of walking or biking increases as these are common modes for short trips, especially for dining out or returning home."", ""Since there are no private vehicles available, the option of using a private auto is not viable, and the focus remains on active transportation or public transit."", ""The duration for walking is likely to be within 10-20 minutes, as this aligns with the time needed to reach nearby restaurants or cafes in a walkable area.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.35}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""walking"", ""duration_minutes"": ""30-40"", ""weight"": 0.1}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""10-20"", ""weight"": 0.05}, {""primary_mode"": ""other_travel_mode"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
20,1942092353877048713,25,male,employed,2,265609,zero,naics722511,bachelors_degree,maintenance,14,auto_passenger,0-10,25-34,$200k-$300k,on_demand_auto,10-20,"[""As a 25-34 year old with a bachelor's degree and an income between $200k-$300k, I have the financial means to consider various transportation modes. However, with no available vehicles, I must rely on alternative options. San Francisco's hilly terrain and dense urban environment make walking and biking less practical compared to Cambridge, MA, which is flatter and has more bike-friendly infrastructure. Public transit in San Francisco is reliable but can be time-consuming due to potential delays. On-demand auto services offer convenience but are more expensive. Given the need for maintenance, I might prioritize modes that minimize time spent commuting. Walking and biking are less likely due to the physical demands and environmental challenges. Private auto is not an option, so the most viable choices are public transit and on-demand auto services.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""40-50"", ""weight"": 0.4}, {""primary_mode"": ""on_demand_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""40-50"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.05}]"
21,4118696059749156231,40,male,employed,3,140504,two,naics31_33,some_college,other_activity_type,12,walking,0-10,35-44,$100k-$150k,on_demand_auto,10-20,"[""I am in San Francisco, which has a high density of public transit options and bike lanes, but also has a car-centric culture. As a 35-44 year old with a moderate income, I would likely prioritize convenience and reliability. My household has two vehicles, so I have the option to drive but may prefer public transit for cost and environmental reasons. However, I'm not a regular cyclist, so biking might be less likely. The duration for public transit might be longer than driving, but I would prefer it if it's reliable. On-demand auto services might be an option if I need a more flexible option. I would consider walking for short distances, but with a 3-person household, we might have a car for longer trips.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.25}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""40-50"", ""weight"": 0.25}, {""primary_mode"": ""on_demand_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""biking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
